"","Date","Round","Day","Year","Home","Away","Attendance","Venue","Home.Odds","Away.Odds","Line","Favorite","Underdog","Differential","venueavg","Attendance_Differential","HomeVenueAvg","HomeDifferential","HomeDifferentialPct","TimeBucket","Rain","rain.prior.day","rain.2days.prior","rain.3days.prior","rain.past.three.days","Home.Injuries.top5","Home.Injuries.top10","Home.Injuries.top25","Home.Injuries.top50","Home.Injuries.Total","Home.Rating.Points.Missing","Away.Injuries.top5","Away.Injuries.top10","Away.Injuries.top25","Away.Injuries.top50","Away.Injuries.Total","Away.Rating.Points.Missing","Total.Injuries.top5","Total.Injuries.top10","Total.Injuries.top25","Total.Injuries.top50","Total.Injuries.Total","Total.Rating.Points.Missing"
"672",2014-03-29,2,"Sat",2014,"St Kilda","Greater Western Sydney",19640,"Docklands",1.73,2.07,"184.5",1.73,2.07,0.34,31157.9865168539,-11517.9865168539,30626.3473684211,-10986.3473684211,-0.358722091023793,1,"0.2","6.6","4.5999999999999996","0","11.2",0,0,0,0,1,66.2727272727272,0,0,1,2,3,227.51871657754,0,0,1,2,4,293.791443850267
"673",2014-03-30,2,"Sun",2014,"Melbourne","West Coast",22230,"M.C.G.",8.29,1.08,"187.5",1.08,8.29,7.21,50394.4829157175,-28164.4829157175,35367.7023809524,-13137.7023809524,-0.371460442622018,3,"0.6","0.2","6.6","4.5999999999999996","11.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",2014-03-30,2,"Sun",2014,"Western Bulldogs","North Melbourne",28512,"Docklands",3.21,1.35,"200.5",1.35,3.21,1.86,31157.9865168539,-2645.98651685393,28841.2391304348,-329.239130434784,-0.0114155681365075,4,"0.6","0.2","6.6","4.5999999999999996","11.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",2014-04-04,3,"Fri",2014,"Hawthorn","Fremantle",43583,"M.C.G.",1.65,2.19,"170.5",1.65,2.19,0.54,50394.4829157175,-6811.48291571754,49782.9508196721,-6199.95081967213,-0.1245396409331,7,"0","0.2","0","0","0.2",0,0,1,1,1,96.4090909090909,2,2,2,2,3,279.37990430622,2,2,3,3,4,375.788995215311
"676",2014-04-05,3,"Sat",2014,"Collingwood","Geelong",63152,"M.C.G.",2.36,1.57,"185.5",1.57,2.36,0.79,50394.4829157175,12757.5170842825,57107.1149425287,6044.88505747126,0.105851697525863,7,"0","0","0.2","0","0.2",0,0,0,0,2,89.3333333333333,0,0,0,0,1,60.1428571428571,0,0,0,0,3,149.47619047619
"677",2014-04-05,3,"Sat",2014,"Western Bulldogs","Richmond",31724,"Docklands",2.99,1.39,"189.5",1.39,2.99,1.6,31157.9865168539,566.013483146067,28841.2391304348,2882.76086956522,0.0999527397740403,1,"0","0","0.2","0","0.2",0,0,0,0,0,0,0,1,1,2,2,180.382775119617,0,1,1,2,2,180.382775119617
"678",2014-04-06,3,"Sun",2014,"North Melbourne","Port Adelaide",19111,"Docklands",2.07,1.74,"193.5",1.74,2.07,0.33,31157.9865168539,-12046.9865168539,27670.4819277108,-8559.48192771084,-0.309336207084231,4,"0","0","0","0.2","0.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",2014-04-06,3,"Sun",2014,"Essendon","Carlton",62730,"M.C.G.",1.43,2.81,"184.5",1.43,2.81,1.38,50394.4829157175,12335.5170842825,61878.2051282051,851.794871794875,0.0137656687040299,7,"0","0","0","0.2","0.2",0,1,1,1,1,101.714285714285,0,0,0,0,0,0,0,1,1,1,1,101.714285714285
"680",2014-04-11,4,"Fri",2014,"Richmond","Collingwood",62100,"M.C.G.",2.63,1.48,"172.5",1.48,2.63,1.15,50394.4829157175,11705.5170842825,50149.0454545455,11950.9545454545,0.238308714296202,7,"10.199999999999999","18.2","13.4","0","31.6",0,0,0,1,1,79.0588235294117,0,0,0,1,2,137.884615384615,0,0,0,2,3,216.943438914027
"681",2014-04-12,4,"Sat",2014,"Carlton","Melbourne",37323,"M.C.G.",1.15,5.18,"168.5",1.15,5.18,4.03,50394.4829157175,-13071.4829157175,52695.2941176471,-15372.2941176471,-0.291720434908799,1,"0.4","10.199999999999999","18.2","13.4","41.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",2014-04-13,4,"Sun",2014,"St Kilda","Adelaide",22923,"Docklands",2.2,1.67,"182.5",1.67,2.2,0.53,31157.9865168539,-8234.98651685393,30626.3473684211,-7703.34736842105,-0.251526807155724,3,"0","0.4","10.199999999999999","18.2","28.8",0,0,1,1,2,143,0,0,0,0,0,0,0,0,1,1,2,143
"683",2014-04-19,5,"Sat",2014,"Essendon","St Kilda",36041,"Docklands",1.11,6.45,"185.5",1.11,6.45,5.34,31157.9865168539,4883.01348314607,36322.6666666667,-281.666666666664,-0.00775457014903451,7,"2.2000000000000002","0","0","0","0",0,1,1,1,1,101.95,0,0,1,1,2,138.314285714286,0,1,2,2,3,240.264285714286
"684",2014-04-19,5,"Sat",2014,"Collingwood","North Melbourne",57116,"M.C.G.",1.86,1.91,"179.5",1.86,1.91,0.0499999999999998,50394.4829157175,6721.51708428246,57107.1149425287,8.88505747126328,0.000155585822890983,1,"2.2000000000000002","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",2014-04-20,5,"Sun",2014,"Western Bulldogs","Carlton",27986,"Docklands",1.77,2.02,"190.5",1.77,2.02,0.25,31157.9865168539,-3171.98651685393,28841.2391304348,-855.239130434784,-0.0296533420969521,4,"0","2.2000000000000002","0","0","2.2000000000000002",0,0,0,0,1,58.35,0,0,0,0,2,112.944736842105,0,0,0,0,3,171.294736842105
"686",2014-04-20,5,"Sun",2014,"Melbourne","Gold Coast",17243,"M.C.G.",3.09,1.37,"173.5",1.37,3.09,1.72,50394.4829157175,-33151.4829157175,35367.7023809524,-18124.7023809524,-0.512464795867362,3,"0","2.2000000000000002","0","0","2.2000000000000002",0,0,0,0,1,53.4615384615384,0,0,0,0,1,39.7777777777777,0,0,0,0,2,93.2393162393161
"687",2014-04-21,5,"Mon",2014,"Geelong","Hawthorn",80222,"M.C.G.",2.52,1.52,"187.5",1.52,2.52,1,50394.4829157175,29827.5170842825,63025.65,17196.35,0.272846848862328,3,"0","0","2.2000000000000002","0","2.2000000000000002",0,0,0,1,1,78.1875,0,0,1,1,2,153.733333333333,0,0,1,2,3,231.920833333333
"688",2014-04-25,6,"Fri",2014,"Collingwood","Essendon",91731,"M.C.G.",1.55,2.42,"179.5",1.55,2.42,0.87,50394.4829157175,41336.5170842825,57107.1149425287,34623.8850574713,0.606297220448204,2,"0.2","0.2","4.8","5.4","10.4",0,0,0,0,0,0,0,0,1,1,1,84.3888888888888,0,0,1,1,1,84.3888888888888
"689",2014-04-26,6,"Sat",2014,"Carlton","West Coast",31005,"Docklands",2.03,1.76,"186.5",1.76,2.03,0.27,31157.9865168539,-152.986516853933,32309.6481481481,-1304.64814814815,-0.0403795219980731,4,"0","0.2","0.2","4.8","5.2",0,0,2,2,4,302.761538461538,0,0,0,0,2,126.904411764706,0,0,2,2,6,429.665950226244
"690",2014-04-26,6,"Sat",2014,"Melbourne","Sydney",24855,"M.C.G.",7.09,1.09,"166.5",1.09,7.09,6,50394.4829157175,-25539.4829157175,35367.7023809524,-10512.7023809524,-0.297240184497088,7,"0","0.2","0.2","4.8","5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",2014-04-27,6,"Sun",2014,"Richmond","Hawthorn",52990,"M.C.G.",5.04,1.17,"193.5",1.17,5.04,3.87,50394.4829157175,2595.51708428246,50149.0454545455,2840.95454545454,0.05665022174808,3,"0","0","0.2","0.2","0.4",0,0,1,1,1,88.6923076923077,0,0,0,0,0,0,0,0,1,1,1,88.6923076923077
"692",2014-04-27,6,"Sun",2014,"Western Bulldogs","Adelaide",17404,"Docklands",2.37,1.58,"196.5",1.58,2.37,0.79,31157.9865168539,-13753.9865168539,28841.2391304348,-11437.2391304348,-0.39655852089814,1,"0","0","0.2","0.2","0.4",0,0,0,0,0,0,0,0,1,1,1,89.9473684210526,0,0,1,1,1,89.9473684210526
"693",2014-05-02,7,"Fri",2014,"Carlton","Collingwood",68251,"M.C.G.",3.95,1.25,"170.5",1.25,3.95,2.7,50394.4829157175,17856.5170842825,52695.2941176471,15555.7058823529,0.295201044852761,7,"0","0","12.8","0","12.8",0,0,0,1,1,83.047619047619,0,0,0,1,2,121.039215686274,0,0,0,2,3,204.086834733893
"694",2014-05-03,7,"Sat",2014,"Essendon","Western Bulldogs",33289,"Docklands",1.31,3.45,"184.5",1.31,3.45,2.14,31157.9865168539,2131.01348314607,36322.6666666667,-3033.66666666666,-0.0835199324572351,7,"1.4","0","0","12.8","12.8",0,0,0,0,1,49.8888888888888,0,0,0,0,0,0,0,0,0,0,1,49.8888888888888
"695",2014-05-03,7,"Sat",2014,"Hawthorn","St Kilda",32924,"M.C.G.",1.04,11.17,"175.5",1.04,11.17,10.13,50394.4829157175,-17470.4829157175,49782.9508196721,-16858.9508196721,-0.338649086526429,1,"1.4","0","0","12.8","12.8",0,0,0,1,1,77.7894736842105,0,0,1,2,3,204.083333333333,0,0,1,3,4,281.872807017543
"696",2014-05-04,7,"Sun",2014,"Geelong","Richmond",34377,"M.C.G.",1.19,4.49,"176.5",1.19,4.49,3.3,50394.4829157175,-16017.4829157175,63025.65,-28648.65,-0.454555407203258,3,"5.6","1.4","0","0","1.4",0,0,0,0,1,41.8333333333333,0,0,0,0,0,0,0,0,0,0,1,41.8333333333333
"697",2014-05-04,7,"Sun",2014,"North Melbourne","Gold Coast",19819,"Docklands",1.26,3.78,"182.5",1.26,3.78,2.52,31157.9865168539,-11338.9865168539,27670.4819277108,-7851.48192771084,-0.283749374088346,1,"5.6","1.4","0","0","1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",2014-05-10,8,"Sat",2014,"Melbourne","Western Bulldogs",36326,"M.C.G.",2.73,1.44,"152.5",1.44,2.73,1.29,50394.4829157175,-14068.4829157175,35367.7023809524,958.297619047618,0.0270952749128459,7,"11","0","0","1.8","1.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699",2014-05-12,8,"Mon",2014,"St Kilda","Carlton",26708,"Docklands",3.2,1.35,"179.5",1.35,3.2,1.85,31157.9865168539,-4449.98651685393,30626.3473684211,-3918.34736842105,-0.127940407691623,7,"0","1.8","11","0","12.8",0,0,0,1,1,68.7142857142857,0,0,0,0,1,63.9230769230769,0,0,0,1,2,132.637362637363
"700",2014-05-16,9,"Fri",2014,"Essendon","Sydney",41098,"Docklands",3.13,1.36,"170.5",1.36,3.13,1.77,31157.9865168539,9940.01348314607,36322.6666666667,4775.33333333334,0.13146978929594,7,"0","0","0","0","0",0,0,1,1,1,96.5,0,0,1,1,1,97.3157894736842,0,0,2,2,2,193.815789473684
"701",2014-05-17,9,"Sat",2014,"North Melbourne","Brisbane Lions",21152,"Docklands",1.06,9.34,"183.5",1.06,9.34,8.28,31157.9865168539,-10005.9865168539,27670.4819277108,-6518.48192771084,-0.235575294450613,4,"0","0","0","0","0",0,0,0,1,1,76.2857142857142,0,0,0,1,2,136.051282051282,0,0,0,2,3,212.336996336996
"702",2014-05-17,9,"Sat",2014,"Richmond","Melbourne",56910,"M.C.G.",1.18,4.7,"166.5",1.18,4.7,3.52,50394.4829157175,6515.51708428246,50149.0454545455,6760.95454545454,0.13481721305309,1,"0","0","0","0","0",0,0,0,0,1,64.7222222222222,0,0,0,1,2,132.47619047619,0,0,0,1,3,197.198412698412
"703",2014-05-18,9,"Sun",2014,"St Kilda","Gold Coast",14625,"Docklands",4.03,1.24,"183.5",1.24,4.03,2.79,31157.9865168539,-16532.9865168539,30626.3473684211,-16001.3473684211,-0.52246998886064,4,"0","0","0","0","0",0,0,0,1,1,72.6470588235294,0,0,0,2,2,147.111111111111,0,0,0,3,3,219.75816993464
"704",2014-05-24,10,"Sat",2014,"Collingwood","West Coast",53049,"M.C.G.",1.3,3.48,"167.5",1.3,3.48,2.18,50394.4829157175,2654.51708428246,57107.1149425287,-4058.11494252874,-0.0710614596204471,4,"0","6.2","0","0.8","7",0,0,0,0,0,0,0,0,1,1,1,90.5333333333333,0,0,1,1,1,90.5333333333333
"705",2014-05-25,10,"Sun",2014,"Carlton","Adelaide",32419,"M.C.G.",2.25,1.63,"185.5",1.63,2.25,0.62,50394.4829157175,-17975.4829157175,52695.2941176471,-20276.2941176471,-0.384783773525932,4,"0.6","0","6.2","0","6.2",0,0,0,1,1,83.25,0,0,0,0,0,0,0,0,0,1,1,83.25
"706",2014-05-30,11,"Fri",2014,"St Kilda","Collingwood",34855,"Docklands",8.45,1.06,"176.5",1.06,8.45,7.39,31157.9865168539,3697.01348314607,30626.3473684211,4228.65263157895,0.138072378684607,7,"0","0","2.2000000000000002","0","2.2000000000000002",0,0,0,0,1,51.3333333333333,0,0,0,1,2,101.21568627451,0,0,0,1,3,152.549019607843
"707",2014-05-31,11,"Sat",2014,"Essendon","Richmond",74664,"M.C.G.",1.68,2.16,"164.5",1.68,2.16,0.48,50394.4829157175,24269.5170842825,61878.2051282051,12785.7948717949,0.206628405676992,7,"0","0","0","2.2000000000000002","2.2000000000000002",0,0,0,0,1,59.0714285714285,0,0,0,0,0,0,0,0,0,0,1,59.0714285714285
"708",2014-06-01,11,"Sun",2014,"Hawthorn","Greater Western Sydney",17906,"M.C.G.",1.01,16.02,"192.5",1.01,16.02,15.01,50394.4829157175,-32488.4829157175,49782.9508196721,-31876.9508196721,-0.640318629065188,4,"3.8","0","0","0","0",0,0,1,1,2,153.620512820513,0,0,0,2,2,151.865079365079,0,0,1,3,4,305.485592185592
"709",2014-06-01,11,"Sun",2014,"Western Bulldogs","Fremantle",14913,"Docklands",5.28,1.15,"171.5",1.15,5.28,4.13,31157.9865168539,-16244.9865168539,28841.2391304348,-13928.2391304348,-0.482927902904733,3,"3.8","0","0","0","0",0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,1,58
"710",2014-06-06,12,"Fri",2014,"Geelong","Carlton",36952,"Docklands",1.18,4.74,"189.5",1.18,4.74,3.56,31157.9865168539,5794.01348314607,39256,-2304,-0.0586916649684125,7,"2","4.8","1.6","3.4","9.8000000000000007",0,0,0,0,1,66.4782608695652,0,0,0,0,1,60.5384615384615,0,0,0,0,2,127.016722408027
"711",2014-06-07,12,"Sat",2014,"Western Bulldogs","Brisbane Lions",18054,"Docklands",1.31,3.42,"181.5",1.31,3.42,2.11,31157.9865168539,-13103.9865168539,28841.2391304348,-10787.2391304348,-0.374021347753104,7,"0.4","2","4.8","1.6","8.4",0,0,0,0,0,0,0,0,0,1,1,75,0,0,0,1,1,75
"712",2014-06-08,12,"Sun",2014,"North Melbourne","Richmond",32977,"Docklands",1.31,3.43,"181.5",1.31,3.43,2.12,31157.9865168539,1819.01348314607,27670.4819277108,5306.51807228916,0.19177541201315,7,"1","0.4","2","4.8","7.2",0,0,0,0,0,0,0,0,1,3,4,285.375438596491,0,0,1,3,4,285.375438596491
"713",2014-06-09,12,"Mon",2014,"Melbourne","Collingwood",68130,"M.C.G.",4.64,1.19,"170.5",1.19,4.64,3.45,50394.4829157175,17735.5170842825,35367.7023809524,32762.2976190476,0.926333785162478,3,"0","1","0.4","2","3.4",0,0,0,0,0,0,1,1,1,2,2,183.178947368421,1,1,1,2,2,183.178947368421
"714",2014-06-13,13,"Fri",2014,"Carlton","Hawthorn",49624,"M.C.G.",4.74,1.18,"188.5",1.18,4.74,3.56,50394.4829157175,-770.482915717541,52695.2941176471,-3071.29411764706,-0.0582840302739389,7,"5.8","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,36.4285714285714,0,0,0,0,1,36.4285714285714
"715",2014-06-14,13,"Sat",2014,"Richmond","Fremantle",22083,"M.C.G.",3.67,1.27,"155.5",1.27,3.67,2.4,50394.4829157175,-28311.4829157175,50149.0454545455,-28066.0454545455,-0.559652635462109,1,"0","5.8","0","0","5.8",0,0,1,2,2,164.442307692308,0,0,1,2,2,157.487179487179,0,0,2,4,4,321.929487179487
"716",2014-06-15,13,"Sun",2014,"Essendon","Melbourne",44626,"M.C.G.",1.43,2.87,"155.5",1.43,2.87,1.44,50394.4829157175,-5768.48291571754,61878.2051282051,-17252.2051282051,-0.278809074898995,4,"0.8","0","5.8","0","5.8",0,1,1,1,1,106.733333333333,0,0,0,0,0,0,0,1,1,1,1,106.733333333333
"717",2014-06-15,13,"Sun",2014,"Collingwood","Western Bulldogs",28339,"Docklands",1.11,6.36,"178.5",1.11,6.36,5.25,31157.9865168539,-2818.98651685393,35366.8421052632,-7027.84210526316,-0.19871274015209,3,"0.8","0","5.8","0","5.8",0,0,0,0,1,66.15,0,0,0,0,0,0,0,0,0,0,1,66.15
"718",2014-06-20,14,"Fri",2014,"Richmond","Sydney",34648,"M.C.G.",4.17,1.22,"177.5",1.22,4.17,2.95,50394.4829157175,-15746.4829157175,50149.0454545455,-15501.0454545455,-0.309099511546943,7,"0","0","0","2","2",0,0,0,0,1,64.7222222222222,0,0,1,1,1,99.3684210526315,0,0,1,1,2,164.090643274854
"719",2014-06-21,14,"Sat",2014,"Essendon","Adelaide",30948,"Docklands",2.3,1.61,"174.5",1.61,2.3,0.69,31157.9865168539,-209.986516853933,36322.6666666667,-5374.66666666666,-0.147970046252111,7,"0","0","0","0","0",0,0,0,1,1,71.7368421052631,0,0,0,0,0,0,0,0,0,1,1,71.7368421052631
"720",2014-06-21,14,"Sat",2014,"Hawthorn","Collingwood",70516,"M.C.G.",1.34,3.15,"187.5",1.34,3.15,1.81,50394.4829157175,20121.5170842825,49782.9508196721,20733.0491803279,0.416468868135776,2,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721",2014-06-22,14,"Sun",2014,"St Kilda","West Coast",17317,"Docklands",5.77,1.13,"178.5",1.13,5.77,4.64,31157.9865168539,-13840.9865168539,30626.3473684211,-13309.3473684211,-0.434571815186305,3,"0","0","0","0","0",0,0,0,1,1,74.75,0,0,0,0,1,65.8461538461538,0,0,0,1,2,140.596153846154
"722",2014-06-22,14,"Sun",2014,"Melbourne","North Melbourne",26615,"M.C.G.",3.56,1.29,"160.5",1.29,3.56,2.27,50394.4829157175,-23779.4829157175,35367.7023809524,-8752.70238095238,-0.247477268573325,4,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,19
"723",2014-06-27,15,"Fri",2014,"Geelong","Essendon",43732,"Docklands",1.36,3.09,"185.5",1.36,3.09,1.73,31157.9865168539,12574.0134831461,39256,4476,0.114020786631343,7,"0","0.6","7","4.4000000000000004","12",0,0,1,2,2,177.726315789474,0,0,0,2,2,150.414772727273,0,0,1,4,4,328.141088516747
"724",2014-06-28,15,"Sat",2014,"St Kilda","Richmond",28487,"Docklands",5.56,1.14,"179.5",1.14,5.56,4.42,31157.9865168539,-2670.98651685393,30626.3473684211,-2139.34736842105,-0.0698531673622608,2,"0","0","0.6","7","7.6",0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,1,60
"725",2014-06-29,15,"Sun",2014,"Collingwood","Carlton",40939,"M.C.G.",1.28,3.71,"167.5",1.28,3.71,2.43,50394.4829157175,-9455.48291571754,57107.1149425287,-16168.1149425287,-0.283119099236583,7,"1.6","0","0","0.6","0.6",0,0,0,1,1,71.0666666666666,0,0,0,0,1,53.5263157894736,0,0,0,1,2,124.59298245614
"726",2014-06-29,15,"Sun",2014,"Western Bulldogs","Melbourne",24953,"Docklands",1.72,2.12,"163.5",1.72,2.12,0.4,31157.9865168539,-6204.98651685393,28841.2391304348,-3888.23913043478,-0.134815259249098,1,"1.6","0","0","0.6","0.6",0,0,1,1,4,251.233333333333,0,0,1,2,3,211.047619047619,0,0,2,3,7,462.280952380952
"727",2014-07-04,16,"Fri",2014,"North Melbourne","Hawthorn",35025,"Docklands",3.89,1.25,"195.5",1.25,3.89,2.64,31157.9865168539,3867.01348314607,27670.4819277108,7354.51807228916,0.265789301809157,7,"0","0","0","0.4","0.4",0,0,0,1,1,82.75,0,0,1,1,1,89.3333333333333,0,0,1,2,2,172.083333333333
"728",2014-07-05,16,"Sat",2014,"Richmond","Brisbane Lions",34577,"M.C.G.",1.1,6.57,"174.5",1.1,6.57,5.47,50394.4829157175,-15817.4829157175,50149.0454545455,-15572.0454545455,-0.310515291236396,1,"0","0","0","0","0",0,0,1,1,3,206.025641025641,0,1,1,1,1,103.571428571428,0,1,2,2,4,309.597069597069
"729",2014-07-06,16,"Sun",2014,"Carlton","St Kilda",29297,"Docklands",1.16,5.06,"183.5",1.16,5.06,3.9,31157.9865168539,-1860.98651685393,32309.6481481481,-3012.64814814815,-0.0932429884204982,1,"0.2","0","0","0","0",0,0,0,1,1,83.25,0,1,1,1,2,167.772727272727,0,1,1,2,3,251.022727272727
"730",2014-07-12,17,"Sat",2014,"Melbourne","Geelong",36385,"M.C.G.",6.13,1.12,"155.5",1.12,6.13,5.01,50394.4829157175,-14009.4829157175,35367.7023809524,1017.29761904762,0.0287634635716538,1,"4.4000000000000004","1.2","5","0.2","6.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731",2014-07-13,17,"Sun",2014,"Richmond","Port Adelaide",21483,"Docklands",2.47,1.53,"187.5",1.53,2.47,0.94,31157.9865168539,-9674.98651685393,33203.6363636364,-11720.6363636364,-0.352992552841967,1,"2.4","4.4000000000000004","1.2","5","10.6",0,0,0,0,0,0,0,0,0,0,1,65.5294117647058,0,0,0,0,1,65.5294117647058
"732",2014-07-13,17,"Sun",2014,"Essendon","Collingwood",58996,"M.C.G.",2.67,1.46,"167.5",1.46,2.67,1.21,50394.4829157175,8601.51708428246,61878.2051282051,-2882.20512820513,-0.0465786802030456,3,"2.4","4.4000000000000004","1.2","5","10.6",0,1,1,1,1,101.95,0,0,0,0,0,0,0,1,1,1,1,101.95
"733",2014-07-18,18,"Fri",2014,"Carlton","North Melbourne",36689,"Docklands",3.97,1.24,"191.5",1.24,3.97,2.73,31157.9865168539,5531.01348314607,32309.6481481481,4379.35185185185,0.135543161342129,7,"2.4","0.2","2","0","2.2000000000000002",0,0,1,1,1,88.1428571428571,0,0,0,0,0,0,0,0,1,1,1,88.1428571428571
"734",2014-07-19,18,"Sat",2014,"St Kilda","Fremantle",16594,"Docklands",11.96,1.03,"170.5",1.03,11.96,10.93,31157.9865168539,-14563.9865168539,30626.3473684211,-14032.3473684211,-0.458178939839553,4,"0.2","2.4","0.2","2","4.5999999999999996",0,0,1,1,1,88.3333333333333,0,1,1,2,2,182.815217391304,0,1,2,3,3,271.148550724637
"735",2014-07-20,18,"Sun",2014,"Western Bulldogs","Essendon",34476,"Docklands",3.03,1.38,"175.5",1.38,3.03,1.65,31157.9865168539,3318.01348314607,28841.2391304348,5634.76086956522,0.195371663612716,4,"0.2","0.2","2.4","0.2","2.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736",2014-07-26,18,"Sat",2014,"Hawthorn","Sydney",72768,"M.C.G.",1.85,1.94,"179.5",1.85,1.94,0.0899999999999999,50394.4829157175,22373.5170842825,49782.9508196721,22985.0491803279,0.461705238477851,7,"0","0","0","0","0",0,0,0,0,1,65.7333333333333,0,0,0,0,0,0,0,0,0,0,1,65.7333333333333
"737",2014-07-27,18,"Sun",2014,"Collingwood","Adelaide",41486,"M.C.G.",1.84,1.97,"174.5",1.84,1.97,0.13,50394.4829157175,-8908.48291571754,57107.1149425287,-15621.1149425287,-0.273540608000412,4,"1.4","0","0","0","0",0,0,1,3,4,282.776470588235,0,0,0,0,0,0,0,0,1,3,4,282.776470588235
"738",2014-08-02,19,"Sat",2014,"Richmond","Greater Western Sydney",23095,"M.C.G.",1.09,7.38,"188.5",1.09,7.38,6.29,50394.4829157175,-27299.4829157175,50149.0454545455,-27054.0454545455,-0.539472789747652,4,"10.6","5.2","0","0","5.2",0,0,0,1,2,127.083333333333,0,0,0,2,3,208.079761904762,0,0,0,3,5,335.163095238095
"739",2014-08-02,19,"Sat",2014,"North Melbourne","Geelong",32564,"Docklands",2.23,1.65,"189.5",1.65,2.23,0.58,31157.9865168539,1406.01348314607,27670.4819277108,4893.51807228916,0.176849759432216,7,"10.6","5.2","0","0","5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740",2014-08-03,19,"Sun",2014,"Melbourne","Brisbane Lions",18079,"Docklands",1.72,2.13,"162.5",1.72,2.13,0.41,31157.9865168539,-13078.9865168539,16716.5,1362.5,0.0815062961744384,1,"0.6","10.6","5.2","0","15.8",0,0,0,1,1,74.1111111111111,0,0,0,0,0,0,0,0,0,1,1,74.1111111111111
"741",2014-08-03,19,"Sun",2014,"Collingwood","Port Adelaide",32807,"M.C.G.",2.19,1.67,"175.5",1.67,2.19,0.52,50394.4829157175,-17587.4829157175,57107.1149425287,-24300.1149425287,-0.425518168217459,4,"0.6","10.6","5.2","0","15.8",0,0,0,0,1,67.6666666666666,0,0,0,1,3,177.106393606394,0,0,0,1,4,244.773060273061
"742",2014-08-08,20,"Fri",2014,"Richmond","Essendon",58032,"M.C.G.",2.25,1.65,"166.5",1.65,2.25,0.6,50394.4829157175,7637.51708428246,50149.0454545455,7882.95454545454,0.157190520258248,7,"2.6","1.6","0","0","1.6",0,0,0,1,1,78,0,0,0,1,2,138.133333333333,0,0,0,2,3,216.133333333333
"743",2014-08-09,20,"Sat",2014,"Carlton","Gold Coast",28840,"Docklands",1.51,2.6,"192.5",1.51,2.6,1.09,31157.9865168539,-2317.98651685393,32309.6481481481,-3469.64814814815,-0.107387370244297,2,"0","2.6","1.6","0","4.2",0,0,0,1,1,73.8235294117647,0,0,0,0,0,0,0,0,0,1,1,73.8235294117647
"744",2014-08-09,20,"Sat",2014,"Hawthorn","Melbourne",37088,"M.C.G.",1.03,14.03,"171.5",1.03,14.03,13,50394.4829157175,-13306.4829157175,49782.9508196721,-12694.9508196721,-0.255005993229626,4,"0","2.6","1.6","0","4.2",0,0,1,1,1,90.2608695652173,0,0,0,0,1,43,0,0,1,1,2,133.260869565217
"745",2014-08-10,20,"Sun",2014,"St Kilda","Western Bulldogs",30095,"Docklands",3.45,1.32,"182.5",1.32,3.45,2.13,31157.9865168539,-1062.98651685393,30626.3473684211,-531.347368421051,-0.0173493548554512,3,"1.4","0","2.6","1.6","4.2",0,0,0,1,1,74.75,0,0,0,0,1,64.0909090909091,0,0,0,1,2,138.840909090909
"746",2014-08-15,21,"Fri",2014,"Carlton","Geelong",38812,"Docklands",2.74,1.45,"194.5",1.45,2.74,1.29,31157.9865168539,7654.01348314607,32309.6481481481,6502.35185185185,0.201251088282883,7,"0","0.8","0.2","0.6","1.6",0,0,0,0,0,0,0,2,2,2,2,204.775362318839,0,2,2,2,2,204.775362318839
"747",2014-08-16,21,"Sat",2014,"Essendon","West Coast",35905,"Docklands",1.56,2.44,"181.5",1.56,2.44,0.88,31157.9865168539,4747.01348314607,36322.6666666667,-417.666666666664,-0.0114987886351956,4,"0","0","0.8","0.2","1",0,0,0,1,1,71.7368421052631,0,0,0,0,1,67.5294117647058,0,0,0,1,2,139.266253869969
"748",2014-08-16,21,"Sat",2014,"Collingwood","Brisbane Lions",32929,"M.C.G.",1.15,5.4,"167.5",1.15,5.4,4.25,50394.4829157175,-17465.4829157175,57107.1149425287,-24178.1149425287,-0.423381831963688,7,"0","0","0.8","0.2","1",0,0,0,0,1,67.3846153846153,0,0,0,0,0,0,0,0,0,0,1,67.3846153846153
